1.850000,-0.000000,0.066175,0.173574,0.066481,0.146752,0.054361,0.181886,0.066860,0.181747,0.079359,0.181607,0.053580,0.111890,0.066079,0.111751,0.078578,0.111612,0.066637,0.161748,0.066302,0.131750
2.000000,-0.000000,0.066152,0.173949,0.066452,0.147135,0.054312,0.182259,0.066811,0.182132,0.079311,0.182006,0.053606,0.112262,0.066118,0.112235,0.078617,0.112124,0.066561,0.162233,0.066295,0.132234
2.150000,-0.000000,0.066122,0.174448,0.066410,0.147546,0.054157,0.182636,0.066657,0.182546,0.079157,0.182456,0.053654,0.112638,0.066140,0.112552,0.078640,0.112462,0.066500,0.162551,0.066284,0.132551
2.300000,-0.000000,0.066107,0.174697,0.066422,0.147543,0.054163,0.182635,0.066663,0.182545,0.079163,0.182455,0.053553,0.113018,0.066053,0.112890,0.078552,0.112763,0.066563,0.162888,0.066257,0.132889
2.450000,-0.000000,0.066084,0.175072,0.066392,0.148259,0.054290,0.183393,0.066789,0.183254,0.079288,0.183115,0.053511,0.113398,0.066010,0.113259,0.078510,0.113120,0.066567,0.163256,0.066233,0.133257
2.600000,-0.000000,0.066061,0.175446,0.066456,0.148989,0.054119,0.184049,0.066619,0.184001,0.079119,0.183954,0.053855,0.114049,0.066355,0.114002,0.078855,0.113955,0.066544,0.164002,0.066431,0.134002
2.700000,-0.000000,0.066046,0.175695,0.066460,0.149009,0.054113,0.184054,0.066613,0.184010,0.079113,0.183965,0.053864,0.114055,0.066364,0.114010,0.078864,0.113966,0.066542,0.164010,0.066414,0.134015
2.850000,-0.000000,0.066023,0.176070,0.066486,0.149341,0.054212,0.184423,0.066712,0.184341,0.079212,0.184259,0.053753,0.114425,0.066253,0.114343,0.078753,0.114261,0.066581,0.164342,0.066384,0.134342
3.050000,-0.000000,0.065992,0.176569,0.066463,0.150099,0.054076,0.185139,0.066576,0.185110,0.079076,0.185081,0.053914,0.115139,0.066414,0.115110,0.078914,0.115082,0.066530,0.165110,0.066460,0.135110
3.200000,-0.000000,0.065969,0.176943,0.066512,0.150108,0.054079,0.185139,0.066561,0.185125,0.079061,0.185097,0.053905,0.115153,0.066405,0.115125,0.078905,0.115097,0.066516,0.165125,0.066449,0.135125
3.300000,-0.000000,0.065949,0.177192,0.066525,0.150135,0.054107,0.185528,0.066607,0.185476,0.079107,0.185424,0.053816,0.115528,0.066316,0.115476,0.078816,0.115424,0.066547,0.165489,0.066425,0.135490
3.450000,-0.000000,0.065898,0.177690,0.066448,0.150844,0.054216,0.185938,0.066715,0.185845,0.079215,0.185753,0.053699,0.115939,0.066198,0.115847,0.078698,0.115755,0.066568,0.165846,0.066370,0.135867
3.600000,-0.000000,0.065873,0.177938,0.066421,0.151070,0.054179,0.186160,0.066679,0.186070,0.079179,0.185981,0.053680,0.116161,0.066179,0.116072,0.078679,0.115983,0.066546,0.166078,0.066341,0.136078
3.800000,-0.000000,0.065822,0.178436,0.066407,0.151069,0.054161,0.186156,0.066661,0.186071,0.079160,0.185986,0.053685,0.116158,0.066189,0.116608,0.078689,0.116524,0.066523,0.166606,0.066323,0.136607
3.950000,-0.000000,0.065784,0.178809,0.066443,0.151727,0.054150,0.186802,0.066649,0.186722,0.079149,0.186643,0.053766,0.117057,0.066266,0.117012,0.078766,0.116967,0.066447,0.167012,0.066338,0.137012
4.100000,-0.000000,0.065746,0.179182,0.066391,0.152231,0.054058,0.187289,0.066569,0.187240,0.079069,0.187185,0.053762,0.117295,0.066262,0.117240,0.078761,0.117186,0.066481,0.167240,0.066332,0.137236
4.250000,-0.000000,0.065708,0.179555,0.066428,0.152244,0.054070,0.187295,0.066570,0.187240,0.079180,0.187627,0.053584,0.117843,0.066083,0.117736,0.078626,0.117667,0.066519,0.167764,0.066284,0.137764
4.450000,-0.000000,0.065657,0.180052,0.066430,0.153226,0.054201,0.188323,0.066700,0.188221,0.079200,0.188120,0.053605,0.118333,0.066104,0.118229,0.078604,0.118124,0.066523,0.168227,0.066272,0.138228
4.650000,-0.000000,0.065606,0.180550,0.066425,0.153719,0.054196,0.188816,0.066696,0.188714,0.079195,0.188613,0.053627,0.118818,0.066127,0.118716,0.078626,0.118615,0.066533,0.168715,0.066289,0.138716
4.750000,-0.000000,0.065581,0.180798,0.066384,0.153929,0.054198,0.189038,0.066697,0.188929,0.079197,0.188820,0.053588,0.119041,0.066087,0.118932,0.078616,0.118832,0.066548,0.168938,0.066289,0.138939
4.900000,-0.000000,0.065522,0.181295,0.066382,0.154469,0.054158,0.189567,0.066650,0.189474,0.079150,0.189369,0.053560,0.119582,0.066060,0.119477,0.078559,0.119371,0.066481,0.169475,0.066228,0.139476
5.100000,-0.000000,0.065451,0.181790,0.066395,0.154828,0.054190,0.189934,0.066689,0.189823,0.079188,0.189711,0.053566,0.119937,0.066066,0.119826,0.078565,0.119714,0.066511,0.169824,0.066227,0.139956
5.250000,-0.000000,0.065416,0.182037,0.066383,0.154970,0.054072,0.190404,0.066572,0.190316,0.079071,0.190229,0.053582,0.120405,0.066081,0.120318,0.078581,0.120231,0.066432,0.170317,0.066222,0.140317
5.400000,-0.000000,0.065345,0.182532,0.066312,0.155545,0.054173,0.190653,0.066672,0.190536,0.079171,0.190418,0.053545,0.120694,0.066044,0.120575,0.078544,0.120456,0.066521,0.170572,0.066235,0.140574
5.650000,-0.000000,0.065274,0.183027,0.066424,0.156080,0.054221,0.191187,0.066720,0.191073,0.079220,0.190960,0.053586,0.121190,0.066086,0.121076,0.078526,0.120958,0.066496,0.171073,0.066214,0.141074
5.800000,-0.000000,0.065221,0.183398,0.066415,0.156608,0.054262,0.191730,0.066762,0.191606,0.079261,0.191483,0.053600,0.121741,0.066100,0.121623,0.078599,0.121504,0.066574,0.171620,0.066289,0.141622
5.950000,-0.000000,0.065168,0.183770,0.066445,0.156617,0.054267,0.191737,0.066767,0.191618,0.079266,0.191500,0.053491,0.122069,0.065990,0.121930,0.078490,0.121791,0.066546,0.171927,0.066212,0.141929
6.100000,-0.000000,0.065115,0.184141,0.066328,0.157090,0.054176,0.192206,0.066676,0.192085,0.079175,0.191965,0.053503,0.122209,0.066003,0.122089,0.078502,0.121969,0.066483,0.172086,0.066195,0.142088
6.300000,-0.000000,0.065044,0.184636,0.066339,0.157389,0.054158,0.192496,0.066658,0.192385,0.079157,0.192274,0.053537,0.122499,0.065887,0.122837,0.078386,0.122684,0.066501,0.172833,0.066133,0.142836
6.450000,-0.000000,0.064991,0.185007,0.066247,0.158033,0.054187,0.193183,0.066686,0.193029,0.079185,0.192874,0.053324,0.123188,0.065834,0.123040,0.078333,0.122884,0.066457,0.173036,0.066083,0.143038
6.600000,-0.000000,0.064927,0.185376,0.066195,0.158577,0.054142,0.193730,0.066641,0.193573,0.079140,0.193416,0.053263,0.123735,0.065762,0.123578,0.078261,0.123421,0.066390,0.173574,0.066013,0.143577
6.750000,-0.000000,0.064859,0.185745,0.066155,0.158551,0.053994,0.193672,0.066493,0.193550,0.078993,0.193428,0.053311,0.123675,0.065810,0.123553,0.078172,0.123784,0.066293,0.173935,0.065921,0.143938
6.950000,-0.000000,0.064768,0.186237,0.066077,0.159481,0.053845,0.194579,0.066345,0.194482,0.078823,0.194392,0.053264,0.124594,0.065764,0.124494,0.078264,0.124394,0.066164,0.174492,0.065924,0.144493
7.050000,-0.000000,0.064722,0.186483,0.066072,0.159486,0.053787,0.194933,0.066287,0.194821,0.078786,0.194709,0.053159,0.124936,0.065659,0.124824,0.078158,0.124712,0.066107,0.174822,0.065838,0.144823
7.250000,-0.000000,0.064632,0.186974,0.065916,0.159858,0.053717,0.194956,0.066216,0.194854,0.078716,0.194752,0.053144,0.124959,0.065643,0.124856,0.078143,0.124754,0.066032,0.175171,0.065750,0.145172
7.400000,-0.000000,0.064541,0.187466,0.065758,0.160512,0.053673,0.195655,0.066172,0.195513,0.078671,0.195370,0.052874,0.125660,0.065373,0.125517,0.077902,0.125389,0.065954,0.175524,0.065623,0.145525
7.600000,-0.000000,0.064472,0.187835,0.065710,0.161055,0.053520,0.196165,0.066020,0.196051,0.078519,0.195937,0.052879,0.126168,0.065358,0.126060,0.077858,0.125943,0.065827,0.176058,0.065546,0.146059
7.750000,-0.000000,0.064404,0.188204,0.065712,0.161066,0.053531,0.196179,0.066030,0.196062,0.078510,0.196233,0.052699,0.126528,0.065198,0.126382,0.077697,0.126237,0.065778,0.176379,0.065430,0.146381
7.850000,-0.000000,0.064359,0.188449,0.065636,0.161398,0.053525,0.196535,0.066024,0.196393,0.078523,0.196251,0.052731,0.126539,0.065103,0.126615,0.077602,0.126461,0.065719,0.176611,0.065350,0.146614
8.050000,-0.000000,0.064268,0.188941,0.065491,0.162135,0.053353,0.197280,0.065853,0.197131,0.078352,0.196983,0.052522,0.127285,0.065021,0.127136,0.077520,0.126988,0.065615,0.177133,0.065258,0.147135
8.200000,-0.000000,0.064191,0.189308,0.065422,0.162133,0.053353,0.197282,0.065852,0.197133,0.078351,0.196985,0.052521,0.127287,0.065020,0.127138,0.077519,0.126990,0.065614,0.177135,0.065258,0.147137
8.300000,-0.000000,0.064136,0.189552,0.065295,0.162473,0.053264,0.197871,0.065763,0.197714,0.078262,0.197557,0.052385,0.127877,0.064884,0.127720,0.077383,0.127563,0.065479,0.177861,0.065120,0.147863
8.450000,-0.000000,0.064053,0.189918,0.065302,0.162885,0.053203,0.198029,0.065702,0.197884,0.078201,0.197740,0.052394,0.128033,0.064893,0.127889,0.077458,0.127981,0.065441,0.178099,0.065152,0.148101
8.650000,-0.000000,0.063942,0.190405,0.065243,0.163106,0.053164,0.198570,0.065663,0.198442,0.078163,0.198313,0.052445,0.128574,0.064945,0.128445,0.077444,0.128317,0.065458,0.178443,0.065150,0.148444
8.800000,-0.000000,0.063859,0.190771,0.065192,0.163605,0.052948,0.198698,0.065460,0.198961,0.077959,0.198842,0.052294,0.129084,0.064793,0.128965,0.077293,0.128846,0.065269,0.178962,0.064984,0.148964
8.950000,-0.000000,0.063748,0.191258,0.065169,0.164415,0.052815,0.199468,0.065314,0.199410,0.077814,0.199353,0.052493,0.129468,0.064993,0.129411,0.077493,0.129353,0.065223,0.179410,0.065085,0.149411
9.100000,-0.000000,0.063693,0.191502,0.064974,0.164864,0.052758,0.199963,0.065257,0.199865,0.077757,0.199768,0.052211,0.129965,0.064711,0.129868,0.077211,0.129770,0.065106,0.179875,0.064890,0.149875
9.350000,-0.000000,0.063554,0.192112,0.064903,0.164876,0.052623,0.199952,0.065122,0.199879,0.077622,0.199805,0.052025,0.130451,0.064525,0.130339,0.077024,0.130226,0.064975,0.180337,0.064705,0.150338
9.450000,-0.000000,0.063499,0.192355,0.064721,0.165677,0.052575,0.200805,0.065074,0.200677,0.077573,0.200548,0.051857,0.130808,0.064356,0.130680,0.076856,0.130552,0.064869,0.180678,0.064561,0.150679
9.600000,-0.000000,0.063416,0.192721,0.064648,0.165868,0.052485,0.200987,0.064985,0.200867,0.077484,0.200747,0.051813,0.130990,0.064313,0.130870,0.076812,0.130750,0.064793,0.180868,0.064505,0.150869
9.750000,-0.000000,0.063332,0.193087,0.064584,0.166246,0.052430,0.201370,0.064929,0.201242,0.077428,0.201115,0.051716,0.131374,0.064215,0.131246,0.076714,0.131119,0.064725,0.181243,0.064419,0.151245
9.900000,-0.000000,0.063234,0.193449,0.064568,0.166255,0.052432,0.201383,0.064932,0.201251,0.077282,0.201639,0.051618,0.131880,0.064117,0.131761,0.076616,0.131642,0.064592,0.181759,0.064307,0.151760
10.050000,-0.000000,0.063136,0.193811,0.064446,0.166772,0.052266,0.201884,0.064706,0.202093,0.077206,0.201973,0.051540,0.132215,0.064040,0.132096,0.076539,0.131977,0.064516,0.182093,0.064230,0.152095
10.200000,-0.000000,0.063038,0.194173,0.064383,0.167104,0.052201,0.202217,0.064700,0.202100,0.077200,0.201984,0.051550,0.132220,0.064049,0.132103,0.076549,0.131987,0.064437,0.182318,0.064145,0.152319
10.450000,-0.000000,0.062875,0.194776,0.064204,0.167716,0.052006,0.202830,0.064506,0.202718,0.077005,0.202606,0.051379,0.132833,0.063878,0.132721,0.076378,0.132609,0.064326,0.182719,0.064058,0.152720
10.600000,-0.000000,0.062777,0.195138,0.064059,0.168352,0.051868,0.203459,0.064367,0.203350,0.076840,0.203272,0.051283,0.133473,0.063783,0.133373,0.076282,0.133274,0.064181,0.183372,0.063942,0.153373
10.750000,-0.000000,0.062679,0.195500,0.064068,0.168370,0.051843,0.203470,0.064343,0.203370,0.076842,0.203271,0.051126,0.133788,0.063626,0.133670,0.076125,0.133552,0.064097,0.183668,0.063815,0.153669
10.900000,-0.000000,0.062581,0.195862,0.063863,0.169044,0.051671,0.204157,0.064168,0.204051,0.076667,0.203936,0.051024,0.134170,0.063523,0.134054,0.076023,0.133939,0.063984,0.184052,0.063707,0.154054
11.100000,-0.000000,0.062451,0.196345,0.063717,0.169540,0.051547,0.204658,0.064047,0.204539,0.076546,0.204420,0.050881,0.134661,0.063380,0.134542,0.075880,0.134423,0.063845,0.184559,0.063551,0.154560
11.300000,-0.000000,0.062320,0.196827,0.063606,0.169585,0.051293,0.204666,0.063792,0.204591,0.076292,0.204515,0.050869,0.134667,0.063369,0.134592,0.075869,0.134517,0.063671,0.184591,0.063490,0.154592
11.400000,-0.000000,0.062251,0.197067,0.063617,0.170247,0.051368,0.205351,0.063868,0.205252,0.076367,0.205154,0.050815,0.135353,0.063315,0.135255,0.075814,0.135156,0.063710,0.185253,0.063432,0.155341
11.550000,-0.000000,0.062139,0.197425,0.063530,0.170765,0.051274,0.205854,0.063774,0.205765,0.076273,0.205676,0.050773,0.135856,0.063273,0.135767,0.075773,0.135677,0.063631,0.185766,0.063416,0.155766
11.750000,-0.000000,0.061989,0.197902,0.063493,0.170804,0.051270,0.205897,0.063769,0.205801,0.076269,0.205705,0.050732,0.135899,0.063118,0.136084,0.075617,0.135992,0.063486,0.186083,0.063265,0.156084
11.900000,-0.000000,0.061876,0.198260,0.063336,0.171307,0.051109,0.206404,0.063608,0.206304,0.076108,0.206203,0.050547,0.136406,0.063015,0.136305,0.075514,0.136201,0.063431,0.186303,0.063181,0.156304
12.000000,-0.000000,0.061764,0.198618,0.063120,0.171838,0.050969,0.206959,0.063469,0.206839,0.075968,0.206719,0.050296,0.136963,0.062795,0.136842,0.075295,0.136722,0.063276,0.186840,0.062988,0.156841
12.200000,-0.000000,0.061651,0.198975,0.063076,0.172060,0.050900,0.207173,0.063399,0.207059,0.075899,0.206944,0.050256,0.137176,0.062756,0.137061,0.075255,0.136947,0.063208,0.187066,0.062940,0.157067
12.350000,-0.000000,0.061539,0.199333,0.063089,0.172990,0.050713,0.208035,0.063213,0.207987,0.075612,0.208022,0.050403,0.138097,0.062903,0.138059,0.075403,0.138022,0.063052,0.188059,0.062963,0.158059
12.500000,-0.000000,0.061427,0.199691,0.062990,0.173060,0.050595,0.208096,0.063095,0.208062,0.075595,0.208028,0.050405,0.138097,0.062905,0.138063,0.075363,0.138038,0.062944,0.188058,0.062896,0.158058
12.650000,-0.000000,0.061314,0.200049,0.062787,0.173329,0.050371,0.208359,0.062871,0.208331,0.075371,0.208304,0.050218,0.138359,0.062717,0.138331,0.075217,0.138304,0.062827,0.188331,0.062761,0.158331
12.800000,-0.000000,0.061202,0.200406,0.062665,0.173679,0.050251,0.208717,0.062751,0.208694,0.075251,0.208671,0.050120,0.138718,0.062620,0.138694,0.075120,0.138671,0.062714,0.188694,0.062658,0.158694
12.950000,-0.000000,0.061050,0.200883,0.062551,0.174036,0.050133,0.209057,0.062633,0.209032,0.075133,0.209007,0.049996,0.139057,0.062496,0.139032,0.075012,0.139044,0.062585,0.189062,0.062541,0.159062
13.150000,-0.000000,0.060923,0.201236,0.062548,0.174066,0.050109,0.209082,0.062609,0.209064,0.075109,0.209045,0.050006,0.139082,0.062267,0.139543,0.074767,0.139507,0.062415,0.189543,0.062326,0.159543
13.300000,-0.000000,0.060796,0.201589,0.062256,0.174580,0.049777,0.209589,0.062357,0.209853,0.074857,0.209800,0.049564,0.139906,0.062063,0.139854,0.074563,0.139801,0.062273,0.189853,0.062147,0.159853
13.500000,-0.000000,0.060627,0.202059,0.062075,0.175238,0.049731,0.210291,0.062231,0.210241,0.074731,0.210190,0.049448,0.140292,0.061948,0.140242,0.074448,0.140191,0.062150,0.190241,0.062029,0.160241
13.600000,-0.000000,0.060500,0.202412,0.061986,0.175730,0.049551,0.210752,0.062051,0.210732,0.074551,0.210712,0.049440,0.140752,0.061969,0.140753,0.074469,0.140740,0.062019,0.190752,0.061989,0.160753
13.750000,-0.000000,0.060415,0.202647,0.061965,0.175743,0.049513,0.210759,0.062012,0.210746,0.074424,0.211062,0.049331,0.141095,0.061831,0.141078,0.074330,0.141062,0.061897,0.191078,0.061857,0.161078
13.900000,-0.000000,0.060289,0.203000,0.061785,0.176287,0.049342,0.211308,0.061842,0.211284,0.074342,0.211260,0.049209,0.141308,0.061709,0.141284,0.074209,0.141261,0.061804,0.191284,0.061747,0.161284
14.100000,-0.000000,0.060077,0.203588,0.061574,0.176808,0.049163,0.211844,0.061663,0.211809,0.074162,0.211775,0.048926,0.141876,0.061426,0.141839,0.073926,0.141802,0.061575,0.191839,0.061486,0.161839
14.250000,-0.000000,0.059992,0.203823,0.061546,0.176836,0.049143,0.211875,0.061643,0.211838,0.074142,0.211800,0.048825,0.142170,0.061325,0.142131,0.073825,0.142091,0.061482,0.192130,0.061388,0.162131
14.400000,-0.000000,0.059866,0.204176,0.061428,0.177141,0.048883,0.212654,0.061383,0.212604,0.073883,0.212555,0.048605,0.142654,0.061105,0.142605,0.073605,0.142555,0.061304,0.192604,0.061184,0.162605
14.550000,-0.000000,0.059739,0.204529,0.061174,0.177792,0.048804,0.212838,0.061304,0.212794,0.073795,0.212760,0.048561,0.142843,0.061061,0.142802,0.073561,0.142760,0.061228,0.192801,0.061128,0.162802
14.750000,-0.000000,0.059556,0.204994,0.061126,0.178671,0.048679,0.213690,0.061179,0.213671,0.073679,0.213652,0.048571,0.143690,0.061071,0.143671,0.073571,0.143652,0.061148,0.193671,0.061102,0.163671
14.850000,-0.000000,0.059462,0.205226,0.061108,0.178772,0.048610,0.213774,0.061110,0.213771,0.073072,0.213863,0.048583,0.143682,0.061082,0.143773,0.073582,0.143865,0.060718,0.193772,0.060937,0.163773
15.000000,-0.000000,0.059321,0.205573,0.060742,0.178831,0.047904,0.213708,0.060403,0.213827,0.072903,0.213947,0.048573,0.143711,0.061048,0.143834,0.073548,0.143951,0.060580,0.193832,0.060861,0.163833
15.100000,-0.000000,0.059226,0.205805,0.060576,0.179196,0.047765,0.214082,0.060264,0.214198,0.072754,0.214339,0.048443,0.144097,0.060942,0.144219,0.073442,0.144342,0.060451,0.194217,0.060746,0.164218
15.300000,-0.000000,0.059038,0.206268,0.060561,0.179810,0.047942,0.214767,0.060441,0.214808,0.072941,0.214848,0.048170,0.144767,0.060670,0.144808,0.073170,0.144849,0.060448,0.194844,0.060563,0.164844
15.400000,-0.000000,0.058944,0.206500,0.060360,0.179830,0.047552,0.214719,0.060052,0.214827,0.072551,0.214935,0.048157,0.144722,0.060656,0.144830,0.073156,0.144938,0.060225,0.194828,0.060462,0.164828
15.500000,-0.000000,0.058850,0.206732,0.060356,0.179834,0.047535,0.214719,0.060035,0.214831,0.072534,0.214942,0.048160,0.144722,0.060584,0.144986,0.073083,0.145101,0.060123,0.194983,0.060399,0.164985
15.700000,-0.000000,0.058662,0.207195,0.060114,0.180352,0.047288,0.215234,0.059786,0.215353,0.072286,0.215466,0.047915,0.145244,0.060414,0.145356,0.072914,0.145468,0.059966,0.195354,0.060235,0.165355
15.850000,-0.000000,0.058521,0.207542,0.059995,0.180392,0.047118,0.215722,0.059618,0.215822,0.072117,0.215922,0.047678,0.145724,0.060177,0.145824,0.072677,0.145924,0.059778,0.195822,0.060018,0.165823
16.000000,-0.000000,0.058380,0.207890,0.059775,0.180833,0.046896,0.215696,0.059396,0.215830,0.071895,0.215965,0.047650,0.145700,0.060149,0.145834,0.072648,0.145969,0.059614,0.196153,0.059854,0.166154
16.150000,-0.000000,0.058239,0.208237,0.059768,0.181221,0.047044,0.216140,0.059544,0.216221,0.072044,0.216302,0.047497,0.146141,0.059997,0.146222,0.072447,0.146585,0.059625,0.196503,0.059818,0.166504
16.350000,-0.000000,0.058039,0.208695,0.059559,0.181728,0.046727,0.216608,0.059226,0.216723,0.071726,0.216837,0.047369,0.146611,0.059823,0.146796,0.072323,0.146897,0.059419,0.196794,0.059662,0.166795
16.450000,-0.000000,0.057936,0.208923,0.059567,0.181813,0.046778,0.216709,0.059068,0.217354,0.071568,0.217453,0.047122,0.147257,0.059622,0.147356,0.072121,0.147455,0.059227,0.197355,0.059464,0.167356
16.600000,-0.000000,0.057781,0.209264,0.059249,0.182402,0.046453,0.217290,0.058953,0.217399,0.071323,0.217755,0.046973,0.147527,0.059473,0.147643,0.071972,0.147759,0.059009,0.197640,0.059287,0.167642
16.700000,-0.000000,0.057625,0.209606,0.059085,0.182869,0.046212,0.217736,0.058711,0.217862,0.071210,0.217988,0.046918,0.147739,0.059417,0.147865,0.071916,0.147991,0.058913,0.197863,0.059215,0.167864
16.900000,-0.000000,0.057470,0.209947,0.059041,0.183313,0.046346,0.218245,0.058846,0.218313,0.071345,0.218382,0.046713,0.148260,0.059212,0.148328,0.071712,0.148397,0.058938,0.198328,0.059103,0.168328
17.000000,-0.000000,0.057315,0.210289,0.058712,0.183594,0.045885,0.218473,0.058384,0.218592,0.070884,0.218710,0.046547,0.148477,0.059046,0.148595,0.071546,0.148713,0.058573,0.198593,0.058857,0.168594
17.150000,-0.000000,0.057212,0.210516,0.058626,0.183770,0.045787,0.218646,0.058286,0.218771,0.070786,0.218896,0.046487,0.148649,0.058986,0.148774,0.071485,0.148899,0.058486,0.198772,0.058786,0.168773
17.300000,-0.000000,0.057057,0.210858,0.058610,0.184428,0.045872,0.219373,0.058372,0.219435,0.070872,0.219497,0.046217,0.149374,0.058717,0.149436,0.071217,0.149497,0.058470,0.199435,0.058618,0.169436
17.500000,-0.000000,0.056850,0.211313,0.058338,0.184474,0.045421,0.219484,0.057920,0.219609,0.070420,0.219734,0.046120,0.149488,0.058619,0.149612,0.071118,0.149737,0.058120,0.199610,0.058419,0.169611
17.700000,-0.000000,0.056643,0.211768,0.058202,0.185412,0.045545,0.220357,0.058045,0.220408,0.070545,0.220458,0.045830,0.150357,0.058329,0.150408,0.070829,0.150459,0.058126,0.200408,0.058248,0.170408
17.850000,-0.000000,0.056488,0.212110,0.057971,0.185649,0.045327,0.220596,0.057826,0.220652,0.070326,0.220708,0.045639,0.150597,0.058139,0.150653,0.070662,0.150728,0.057915,0.200666,0.058063,0.170666
17.950000,0.000034,0.056376,0.212333,0.057866,0.185678,0.044908,0.220608,0.057407,0.220725,0.069907,0.220842,0.045566,0.150611,0.058065,0.150728,0.070565,0.150846,0.057583,0.200743,0.057876,0.170745
18.150000,0.000102,0.056150,0.212779,0.057734,0.185745,0.044674,0.221075,0.057174,0.221184,0.069673,0.221293,0.045282,0.151078,0.057782,0.151187,0.070281,0.151295,0.057348,0.201185,0.057608,0.171186
18.350000,0.000171,0.055925,0.213226,0.057394,0.186369,0.044573,0.221253,0.057072,0.221368,0.069572,0.221483,0.045217,0.151256,0.057717,0.151371,0.070216,0.151486,0.057256,0.201373,0.057543,0.171375
18.450000,0.000222,0.055813,0.213449,0.057227,0.186729,0.044400,0.221611,0.056899,0.221726,0.069398,0.221842,0.045046,0.151614,0.057514,0.151737,0.070014,0.151847,0.057073,0.201735,0.057338,0.171736
18.650000,0.000273,0.055588,0.213895,0.057008,0.187208,0.044163,0.222084,0.056663,0.222206,0.069162,0.222328,0.044819,0.152097,0.057318,0.152214,0.069818,0.152330,0.056844,0.202214,0.057123,0.172216
18.850000,0.000342,0.055362,0.214342,0.056821,0.187220,0.043850,0.222049,0.056349,0.222217,0.068848,0.222385,0.044792,0.152055,0.057291,0.152223,0.069567,0.152762,0.056624,0.202649,0.056890,0.172650
19.000000,0.000411,0.055194,0.214677,0.056635,0.187969,0.043782,0.222841,0.056281,0.222966,0.068781,0.223090,0.044478,0.152845,0.056978,0.152969,0.069477,0.153094,0.056506,0.203036,0.056790,0.173038
19.150000,0.000445,0.055025,0.215012,0.056483,0.188521,0.043706,0.223420,0.056206,0.223523,0.068705,0.223625,0.044281,0.153422,0.056780,0.153525,0.069280,0.153628,0.056370,0.203523,0.056616,0.173524
19.350000,0.000513,0.054800,0.215458,0.056314,0.188635,0.043414,0.223484,0.055914,0.223631,0.068413,0.223777,0.044235,0.153489,0.056734,0.153636,0.069233,0.153782,0.056148,0.203632,0.056518,0.173631
19.500000,0.000760,0.054628,0.215792,0.056134,0.189116,0.043217,0.223966,0.055716,0.224109,0.068216,0.224251,0.044015,0.153971,0.056514,0.154113,0.069013,0.154256,0.055944,0.204110,0.056286,0.174112
19.650000,0.001952,0.054446,0.216119,0.056103,0.189115,0.043207,0.223972,0.055706,0.224111,0.068205,0.224251,0.043988,0.153976,0.056487,0.154116,0.068785,0.154529,0.055754,0.204393,0.056073,0.174395
19.850000,0.003541,0.054203,0.216556,0.055772,0.189747,0.042836,0.224589,0.055335,0.224743,0.067835,0.224897,0.043700,0.154594,0.056199,0.154748,0.068698,0.154902,0.055582,0.204744,0.055952,0.174747
